#section	characterInfo									
//ResourceFileID (info)	ResourceTypeName	Size	Ride Type	ride	Die Bsr	Die Effect	DamageBone	DamagePos	BloodType	Dead Effect
//기획쪽에서 만든 캐릭터 ID	핸들문서(사운드)에 있는 캐릭터 ID			탈것에 대한 설정	죽을때 바뀔 BSR	죽을때 나올 효과	데미지가 나올 위치(본)	본으로부터의 포지션(위치)	피 타입	죽을 때 효과

//Character_China										
페논 파이터 얼음팔 베기	MSKILL_KK_PENON_F_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
페논 파이터 얼음팔 찌르기	MSKILL_KK_PENON_F_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
페논 워리어 얼음팔 2번 베기	MSKILL_KK_PENON_W_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
페논 워리어 방패 던지기	MSKILL_KK_PENON_W_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
플라나 냉기 발사	MSKILL_KK_PLANAR_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	none	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
플라나 파장 공격	MSKILL_KK_PLANAR_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
거대 청면주 다리 들어 치기	MSKILL_KK_GWHITESPIDER_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
소나 냉기 발사	MSKILL_KK_PLANAR_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	none	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
소나 아이스 멀티샷	MSKILL_KK_PLANAR_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	none	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
거대 백면주 냉기 발사	MSKILL_KK_GWHITESPIDER_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
예티 크게 내리치기	MSKILL_KK_YETI_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
예티 세번 내리치기	MSKILL_KK_YETI_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
마신 예티 좌우로 휘두르기	MSKILL_KK_YETI_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
마신 예티 크게 내리치기	MSKILL_KK_YETI_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
이슈타르 지팡이 마법공격	MSKILL_KK_ISYUTARU_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	monster\skill_isyutaru_wand_hit.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
이슈타르 한빙 결계	MSKILL_KK_ISYUTARU_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
이슈타르 얼음 폭풍	MSKILL_KK_ISYUTARU_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
//Monster_Common																								
척살바위 자폭	MSKILL_AUTOMOB_ATTACK01	0	FALSE	0	DEFAULT	none	ANI_ATTACK1	ANI_ATTACK2	none	none	none	none	hiteffect\hit_2_fire.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
//척살바위 타격	MSKILL_AUTOMOB_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_critical.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
//Monster_Dounhwang																								
토구충 집게 휘두르기	MSKILL_DH_BUGGHOST_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
토구충 집게 두번 찌르기	MSKILL_DH_BUGGHOST_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
괴력토귀 곡괭이 베기	MSKILL_DH_WORKEARTHGHOST_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
장사토귀 곡괭이 내리찍기	MSKILL_DH_WORKEARTHGHOST_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
토귀병사 도끼 십자 휘두르기	MSKILL_DH_SOLDIEREARTHGHOST_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
토귀병정 도끼 십자 휘두르기	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
토귀병정 폭탄 던지기	MSKILL_DH_SOLDIEREARTHGHOST_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	none	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
광괴 양손 할퀴기	MSKILL_DH_BLINDMON_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
맹괴 양손 할퀴기	MSKILL_DH_BLINDMON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
맹괴 다리 구르기	MSKILL_DH_BLINDMON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
금은야차 마구 휘두르기	MSKILL_DH_YACHA_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
금강야차 마구 휘두르기	MSKILL_DH_YACHA_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	120	200,255,255,255	ONE	none	none	none	none	none	none	Yaw	0
금강야차 지면파동 공격	MSKILL_DH_YACHA_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
귀혼나찰 저주의 주문	MSKILL_DH_NACHAL_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
귀혼나찰 저주의 주문	MSKILL_DH_NACHAL_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
귀면나찰 전격 결계	MSKILL_DH_NACHAL_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_lightning_attack_a.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
귀혼나찰 죽을때	EVENT_DH_NACHAL_DEAD	0	FALSE	0	DEFAULT	none	none	none	none	none	none	none	none	0	0,0,0,0	ONE	none	none	none	none	none	none	Yaw	0
//Monster_Taklamakan																								
샤크람 이빨 공격	MSKILL_TK_EDIMMU_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
샤크람 전방 머리로 쓸기	MSKILL_TK_EDIMMU_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
다크 카라 몸통 공격	MSKILL_TK_DEATHKARA_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
다크 카라 가시 발사	MSKILL_TK_DEATHKARA_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
에딤무 이빨 공격	MSKILL_TK_EDIMMU_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
에딤무 모래 바람 발사	MSKILL_TK_EDIMMU_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데스 카라 몸통 공격	MSKILL_TK_DEATHKARA_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데스 카라 모래먼지 뿜기	MSKILL_TK_DEATHKARA_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데몬 아이 꼬리 공격	MSKILL_TK_DEVILEYE_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데몬 아이 화염 분사	MSKILL_TK_DEVILEYE_CLON_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데빌 아이 꼬리 공격	MSKILL_TK_DEVILEYE_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
데빌 아이 독 분사	MSKILL_TK_DEVILEYE_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
니야 솔져 창 찌르기	MSKILL_TK_BONESOLDIER_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	100,255,255,255	ONE	none	none	none	none	LIGHT_1	none	Yaw	0
니야 솔져 창 휘두르기	MSKILL_TK_BONESOLDIER_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	Yaw	0
니야 헌터 활 쏘기	MSKILL_TK_BONEHUNTER_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_bow.efp	160	0,0,0,0	ONE	none	none	skill\china\mirage_bow_normal.efp	none	none	none	RollR	0
니야 헌터 독 묻힌 활 쏘기	MSKILL_TK_BONEHUNTER_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_bow.efp	160	0,0,0,0	ONE	none	none	skill\china\mirage_bow_poison.efp	monster\skill_bonehunter_force_poison.efp	none	none	RollR	0
니야 가드 창 찌르기	MSKILL_TK_BONESOLDIER_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	100,255,255,255	ONE	none	none	none	none	LIGHT_1	none	Yaw	0
니야 가드 스턴 공격	MSKILL_TK_BONESOLDIER_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_critical.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_4	none	Yaw	0
니야 스나이퍼 활 쏘기	MSKILL_TK_BONEHUNTER_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_bow.efp	160	0,0,0,0	ONE	none	none	skill\china\mirage_bow_normal.efp	none	none	none	RollR	0
니야 스나이퍼 강력한 활 쏘기	MSKILL_TK_BONEHUNTER_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_bow.efp	160	0,0,0,0	ONE	none	none	skill\china\mirage_bow_normal.efp	monster\skill_bonehunter_force_screw.efp	none	none	RollR	0
니야 메이지 전기 마법	MSKILL_TK_BONEMAGE_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	LIGHT_2	none	Yaw	0
니야 메이지 벼락 공격	MSKILL_TK_BONEMAGE_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	ONE	none	none	none	none	LIGHT_2	none	Yaw	0
니야 로열가드 검 내려치기	MSKILL_TK_BONEGENERAL_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	none	none	none	none	LIGHT_4	none	none	0
니야 로열가드 검기 공격	MSKILL_TK_BONEGENERAL_CLON_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	monster\skill_bonegeneral_swordforce_hit.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_3	none	none	0
니야 샤먼 전기 마법	MSKILL_TK_BONEMAGE_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_4_lightning_attack_b.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	LIGHT_2	none	Yaw	0
니야 샤먼 전이 전기 마법	MSKILL_TK_BONEMAGE_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_4_lightning_attack_b.efp	0	0,0,0,0	ONE	none	none	none	none	LIGHT_5	none	Yaw	0
니야 제네럴 검 내려치기	MSKILL_TK_BONEGENERAL_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	none	none	none	none	LIGHT_4	none	none	0
니야 제네럴 방패 공격	MSKILL_TK_BONEGENERAL_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0
로드 야르칸 도끼 수평 공격	MSKILL_TK_BONELORD_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_4_fire_hit_c.efp	240	200,255,128,0	ONE	mirage_texture_fire.ddj	none	none	none	LIGHT_4	none	none	0
로드 야르칸 손으로 땅 찍기	MSKILL_TK_BONELORD_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0
//Monster_Roc																			
페더클로크 부메랑 내려치기	MSKILL_RM_FEATHERMASK_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
페더클로크 부메랑 강하게 날리기	MSKILL_RM_FEATHERMASK_CLON_ATTACK03	0	FALSE	2	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	monster\rm_feather_screw.efp	none	LIGHT_2	none	Yaw	0				
블랙이글 부리 2연타 공격	MSKILL_RM_ROCKY_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
블랙이글 발톱 공격	MSKILL_RM_ROCKY_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
페더마스크 부메랑 내려치기	MSKILL_RM_FEATHERMASK_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
페더마스크 부메랑 날리기	MSKILL_RM_FEATHERMASK_ATTACK02	0	FALSE	2	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_fire_hit_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	monster\rm_feather_screw.efp	skill\china\fire_ganggi_damage_a.efp	LIGHT_2	none	Yaw	0				
샤우어 둔기 휘두르기	MSKILL_RM_GOAT_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	200	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
샤우어 둔기 내려치기	MSKILL_RM_GOAT_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_fire_hit_c.efp	200	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
고우트 둔기 휘두르기	MSKILL_RM_GOAT_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	240	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
고우트 둔기 강하게 내려치기	MSKILL_RM_GOAT_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
윙트라이브 활 쏘기	MSKILL_RM_WINGTRIBE_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	skill\china\mirage_bow_lightning.efp	monster\rm_wingtribe_force.efp	none	none	none	0				
윙트라이브 전기 마법 활 쏘기	MSKILL_RM_WINGTRIBE_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	monster\rm_wingtribe_lightning_hit.efp	0	0,0,0,0	INVSRCALPHA	none	none	skill\china\mirage_bow_lightning.efp	monster\rm_wingtribe_force.efp	LIGHT_2	none	none	0				
윙트라이브 가디언 활 쏘기	MSKILL_RM_WINGTRIBE_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_bow.efp	0	0,0,0,0	INVSRCALPHA	none	none	skill\china\mirage_bow_normal.efp	monster\rm_wingtribe_force.efp	none	none	none	0				
윙트라이브 가디언 두다리 2연타 공격	MSKILL_RM_WINGTRIBE_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
앤티노크 빠르게 갈고리 2연타 할퀴기	MSKILL_RM_ANTELOPE_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
앤티노크 갈고리 찌르기	MSKILL_RM_ANTELOPE_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_fire_hit_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
앤틀로프 갈고리 찌르기	MSKILL_RM_ANTELOPE_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_fire_hit_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
앤틀로프 강하게 갈고리 2연타 할퀴기	MSKILL_RM_ANTELOPE_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0				
윙트라이브 체이서 창 내려찍기	MSKILL_RM_WINGTRIBESPEAR_CLON_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
윙트라이브 체이서 창 2연타 내려찍기	MSKILL_RM_WINGTRIBESPEAR_CLON_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	200	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
윙트라이브 어태커 창 내려찍기	MSKILL_RM_WINGTRIBESPEAR_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	none	none	Yaw	0				
윙트라이브 어태커 전기 마법 창 내려찍기	MSKILL_RM_WINGTRIBESPEAR_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_normal.efp	160	200,255,255,255	ONE	mirage_texture_smash.ddj	none	none	none	LIGHT_2	none	Yaw	0				
로키 발톱 공격	MSKILL_RM_ROCKY_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
로키 음파 공격	MSKILL_RM_ROCKY_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	LIGHT_2	none	none	0				
수호로키 부리 2연타 공격	MSKILL_RM_ROCKY_CLON2_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
수호로키 발톱 공격	MSKILL_RM_ROCKY_CLON2_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_lightning_attack_c.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
수호로키 음파 공격	MSKILL_RM_ROCKY_CLON2_ATTACK03	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK3	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	LIGHT_2	none	none	0				
마인 낙석 공격	MSKILL_RM_TAHOMET_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				
마인 샤이탄 주먹 공격	MSKILL_RM_TAHOMET_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_4_fire_hit_d.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	none	0				

//Monster_퀘스트																								
백호 앞발 두번 휘두르기	MSKILL_QT_WHITETIGER_QUEST_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK1	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
백호 앞발로 할퀴기	MSKILL_QT_WHITETIGER_QUEST_ATTACK02	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_hand.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
착지 창 휘두르기	MSKILL_QT_CHAKJI_QUEST_ATTACK01	0	FALSE	0	DEFAULT	none	none	ANI_ATTACK2	none	none	none	none	hiteffect\hit_3_normal.efp	0	0,0,0,0	INVSRCALPHA	none	none	none	none	none	none	Yaw	0
